Product Name,Brand Name,Price,Rating,Reviews,Sentiment,Cleaned_Reviews
Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,135.0,5,very good!,Positive,good
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265.0,5,This works as advertised.,Positive,work advertised
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - White,Apple,139.95,4,This phone was received as if it was brand new and excellent working order.,Positive,phone received brand new excellent working order
Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,135.0,5,Excellent conditions,Positive,excellent condition
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,The shipment was prompt. The cover and phone are new and in excellent conditions. Great Job !,Positive,shipment prompt cover phone new excellent condition great job
Apple iPhone 5s 64GB (Silver) - T-Mobile,Apple,265.0,1,Don't buy it. Yes the iPhone is brand new and everything but the phone itself is horrible. I wanted to activated on tmobile but had Lots of problems like the phone was not reading the SIM card and when it did it kept turning off which made the screen go blue!! horrible experience.,Negative,dont buy yes iphone brand new everything phone horrible wanted activated tmobile lot problem like phone reading sim card kept turning made screen go blue horrible experience
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,Best phone I have ever had and the condition is perfect,Positive,best phone ever condition perfect
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,Excellent,Positive,excellent
Apple iPhone 5c 16GB (Pink) - AT&T,Apple,519.0,3,"Claimed ""excellent "" condition but battery life is very short. Phone itself is fine",Neutral,claimed excellent condition battery life short phone fine
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,Very pleased with 5s,Positive,pleased
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,4,Looks almost new. Works just fine,Positive,look almost new work fine
Apple iPhone 5s 32GB (Silver) - Verizon Wireless,Apple,209.0,2,The phones battery doesn't last long and it has damage to it.,Negative,phone battery doesnt last long damage
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,4,"Good phone, not for me but for my boyfriend's brother.",Positive,good phone boyfriend brother
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,1,I'll pay for iPhone 5 and I get iPhone 4 I need to return this item,Negative,ill pay iphone get iphone need return item
Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,5,"Beautiful phone, you guys have high standards!Looks brand new!",Positive,beautiful phone guy high standardslooks brand new
Apple iPhone 4 32GB (White) - Verizon,Apple,115.0,5,Perfect!,Positive,perfect
Apple iPhone 4 16GB (Black) - AT&T,Apple,208.79,5,"I have to say that i am happy with my iphone, i have received it and it was pretty much what the comments said about it!I am happy with the whole experience.",Positive,say happy iphone received pretty much comment said iti happy whole experience
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,5,Phone was just as it was listed and I received it within a few days. Love my iPhone 6 plus. I would recommend seller.,Positive,phone listed received within day love iphone plus would recommend seller
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"i love it, thanks again!exactly as ad copy described!",Positive,love thanks againexactly ad copy described
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,"Wow! top production, super condition exactly as described! Thanks!",Positive,wow top production super condition exactly described thanks
"Apple iPhone 5 Cellphone, 16GB, Black (AT&T)",Apple,139.95,5,Excellent condition - very satisfied so far,Positive,excellent condition satisfied far
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,It is really good condition and looks new. I like it. and I will recommend to my friends. Good one!,Positive,really good condition look new like recommend friend good one
Apple iPhone 5s 32GB (Gold) - T-Mobile,Apple,210.0,5,Ítem was what I expected. I received it before the date I was supposed to.,Positive,tem expected received date supposed
Apple iPhone 5 64GB (White) - Verizon Wireless,Apple,139.95,3,it worked perfectly find then it ut off while music was playing and the screen went black and it wont turn back on,Neutral,worked perfectly find ut music playing screen went black wont turn back
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"My iPhone 5s is exactly what I expected. It is great quality, totally legit and brand spanking new in the box.",Positive,iphone exactly expected great quality totally legit brand spanking new box
Apple iPhone 5s 16GB (Gold) - T-Mobile,Apple,279.99,5,Ítem was what I expected. I received it before the date I was supposed to.,Positive,tem expected received date supposed
Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,124.95,5,Got to me faster than I expected. Was able to activate phone with no problems at all.,Positive,got faster expected able activate phone problem
Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,1,The screen is coming out of the phone & it had water damage when I got it.. it did not say this when I purchased it!! Not very pleased!,Negative,screen coming phone water damage got say purchased pleased
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,5,"Bought unlocked, works in Asia too with GSM carrier.",Positive,bought unlocked work asia gsm carrier
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,103.94,5,"I was verrrry leary ordering this phone thinking that it probably would not work and so on. Thank god Amazon has a great return policy! Turns out, the phone looked brand new!!! Arrived fast and phone works flawlessly. The phone I ordered was unlocked and I was able to put in international SIM card and works great!",Positive,verrrry leary ordering phone thinking probably would work thank god amazon great return policy turn phone looked brand new arrived fast phone work flawlessly phone ordered unlocked able put international sim card work great
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),Unknown,161.06,5,fine fine,Positive,fine fine
Apple a1549 iPhone 6 64GB T-Mobile (silver),Unknown,309.99,1,Water damage,Negative,water damage
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,1,"Phone was advertised as new, but was defective. Took it to the apple store and they said it came up on their computer as recycled. HMMMM Am having to return it.",Negative,phone advertised new defective took apple store said came computer recycled hmmmm return
Apple iPhone 5s 16GB (Silver) - Verizon Wireless,Apple,149.99,1,I bought this phone from Amazon twice. The first ones screen cracked when I put a case on it and I was able to return that one. The one that I replaced it with worked for 3 months and then just stopped working completely. I set it on my counter and when I came back an hour later it had turned off and wasn't working or charging. Now it is outside of the return policy and I am stuck with a phone that doesn't work. Complete waste of money and time.,Negative,bought phone amazon twice first one screen cracked put case able return one one replaced worked month stopped working completely set counter came back hour later turned wasnt working charging outside return policy stuck phone doesnt work complete waste money time
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,1,Bought this phone a couple months ago. Yesterday went to the apple (I bought the apple protection plan) because the screen wasnt working amnd they told me that it was not apple screws in the phone so it couldnt have been new when you bought it...im so pissed that I was lied to and noww have a phone that is broken. Please contact me about this issue.,Negative,bought phone couple month ago yesterday went apple bought apple protection plan screen wasnt working amnd told apple screw phone couldnt new bought itim pissed lied noww phone broken please contact issue
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,excellent product! great condition,Positive,excellent product great condition
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",Unknown,99.99,5,Extremely pleased,Positive,extremely pleased
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),Unknown,161.06,5,wonderful,Positive,wonderful
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,540.0,5,"Phone is great!! Love the colorful backs of the iPhone 5c.. 8GB I thought wouldn't be enough storage, but it works out perfectly!",Positive,phone great love colorful back iphone c gb thought wouldnt enough storage work perfectly
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,274.95,1,Gave me a phone that was locked and it wasn't done being paid for . Highly upset,Negative,gave phone locked wasnt done paid highly upset
Apple a1549 iPhone 6 64GB T-Mobile (silver),Unknown,309.99,5,I like how everything works perfectly. Thank you very much.,Positive,like everything work perfectly thank much
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Unknown,23.9,3,"Wow. So, I'm mourning the loss f my G2X, this is a temporary fix. It's the same size which is nice. It has almost no phone memory so an SD card isn't even an option ( you Need one). The sound if fairly good, functionality is glitchy. It's made in China and prefers to be set up with a google account. Lots of time the scrolling will snag and the screen is unresponsive to the touch. I haven't been ablebto stop the hepatic feedback on the keys when texting\ typing. It can feather and be used as a WiFi hotspot which is good. It's pretty slow loading pages and downloading, I haven't taken any pics yet. It fleshy seem to want to play videos very well but that may be my phone company's hangup. If you're looking at the screen , you need to look straight on, at any angle, you can't see the screen detail. Gettingbthe back off is a struggle too but it's doable. It's plastic, not metal. The white one is white on the back, the face is black.",Neutral,wow im mourning loss f gx temporary fix size nice almost phone memory sd card isnt even option need one sound fairly good functionality glitchy made china prefers set google account lot time scrolling snag screen unresponsive touch havent ablebto stop hepatic feedback key texting typing feather used wifi hotspot good pretty slow loading page downloading havent taken pic yet fleshy seem want play video well may phone company hangup youre looking screen need look straight angle cant see screen detail gettingbthe back struggle doable plastic metal white one white back face black
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,Very happy with products and prices,Positive,happy product price
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,4,Thank you so much . I love my phone it came faster than I expected . Worth every penny.,Positive,thank much love phone came faster expected worth every penny
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,540.0,1,I specifically ordered an AT&T phone but received a t mobile carrier phone. Not cool at all.,Negative,specifically ordered att phone received mobile carrier phone cool
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,1,"If I could give zero stars I would. This phone was advertised to me as new but sold to me clearly refurbished with scratches on the back. A week after activating it the lock button became defective and it keeps going to the ""slide to power off screen"" every 10 seconds which practically makes the phone unusable. I called apple support and they informed me the phone was not new and was 200 days past warranty so now I'm forced to return the phone and go buy a phone from somewhere else for much less since I'm not on a contract and I refuse to pay full price for another defective phone.",Negative,could give zero star would phone advertised new sold clearly refurbished scratch back week activating lock button became defective keep going slide power screen every second practically make phone unusable called apple support informed phone new day past warranty im forced return phone go buy phone somewhere else much less since im contract refuse pay full price another defective phone
"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",Unknown,199.99,5,"ordered it and it came on time, nothing wrong with the phone. it only cost $15 for a sim card to activate your phone or switch phones (same carrier). truly decent.((my carrier is t-mobile))",Positive,ordered came time nothing wrong phone cost sim card activate phone switch phone carrier truly decentmy carrier tmobile
Apple iPhone 5 16GB 4G LTE Global White - Sprint,Unknown,209.0,4,The phone is great. It did not come with a cord to charge it nor memory card. I was not clear that these were not to be included.,Positive,phone great come cord charge memory card clear included
Apple iPhone 5s 64GB (Silver) - T-Mobile,Apple,265.0,1,Disappointed. Phone is blocked due to owner's failure to pay. Cannot be activated. Wish I could give 0 stars,Negative,disappointed phone blocked due owner failure pay cannot activated wish could give star
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,1,I requested a factory unlocked iphone. I received a factory LOCKED iphone instead.,Negative,requested factory unlocked iphone received factory locked iphone instead
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),Unknown,161.06,1,"Had very high expectations for this phone. I was coming from a galaxy s3. Out of the box I liked the look and feel of it. Turned it on and didn't mind the little bit of Chinese or Japanese writing that still lingerd. Put my sim card in and it powered up fine. Problems started when texting. After about 30texts it stopped displaying new texts. I would get notifications saying I had one but when I went to contact to view it wouldn't allow me to scroll to see them. Then the phone would be on silent mode even if I had selected other wise so I couldn't hear when I received texts. Turned the volume up full and it still didn't work. Next was the internet. Wi-Fi connection was fine when at home or work when it had a network to connect to but not while using AT&T network (my carrier). Tried everything and got somewhat close. Sometimes it would work briefly. After loading for a few minutes a page might display but if you tried to click on a link or the next page it would say no network connection. So no internet on the go or GPS.Also if you were sent a link in a text from a friend or colleague the phone said it didn't have the correct program to continue and wouldn't connect. All in all the phone was just SO GLITCHEY! Every day something new would pop up. Even if the internet worked I just didn't feel safe having this phone as my source of contact to the world, like it would crash at any moment. My s3 just blew this phone away. Even if everything worked right it still didn't stack up. The big screen was nice but not as clear as my S3, and it was so freaking slow loading movies and pictures and web pages.I recommend avoiding this phone and looking into something else. Pay more and get something more reliable.",Negative,high expectation phone coming galaxy box liked look feel turned didnt mind little bit chinese japanese writing still lingerd put sim card powered fine problem started texting text stopped displaying new text would get notification saying one went contact view wouldnt allow scroll see phone would silent mode even selected wise couldnt hear received text turned volume full still didnt work next internet wifi connection fine home work network connect using att network carrier tried everything got somewhat close sometimes would work briefly loading minute page might display tried click link next page would say network connection internet go gpsalso sent link text friend colleague phone said didnt correct program continue wouldnt connect phone glitchey every day something new would pop even internet worked didnt feel safe phone source contact world like would crash moment blew phone away even everything worked right still didnt stack big screen nice clear freaking slow loading movie picture web pagesi recommend avoiding phone looking something else pay get something reliable
Apple iPhone 5s 32GB (Gold) - Verizon Wireless,Apple,125.0,2,item was awesome... for the first couple days well the phone was as described everything looked brand new except for the fact it had a huge scratch in the back it wasn't this little scratch but i had no problem with it at all if it didn't have that big scratch thing on the back id rate it 10/10 on how it looked the item was bought refurbished and everything worked well no problems at all untill it started crashing every few min and turning off i had to return it but liked it so much ill try giving it a go again except with a new seller and the iphone 6s plus this time wish you all luck i'd recommend if you can find a brand on here you'd trust,Negative,item awesome first couple day well phone described everything looked brand new except fact huge scratch back wasnt little scratch problem didnt big scratch thing back id rate looked item bought refurbished everything worked well problem untill started crashing every min turning return liked much ill try giving go except new seller iphone plus time wish luck id recommend find brand youd trust
"Apple A1533 Unlocked iPhone 5S Smart Phone, 16 GB (White)",Apple,115.0,4,Thanks. Everything fine,Positive,thanks everything fine
Apple iPhone 5s 32GB (Gold) - T-Mobile,Apple,210.0,1,it crazy if you lunch an app it takes you outcant hear people without headphones and for them you sound farand cant take phonescalls sometimes it impossible would not recomended,Negative,crazy lunch app take outcant hear people without headphone sound farand cant take phonescalls sometimes impossible would recomended
Apple iPhone 5s 16GB Space Gray - Cricket Wireless,Unknown,344.98,5,"Great seller and great item. Very reasonably priced. After two phones, bought one more.",Positive,great seller great item reasonably priced two phone bought one
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,"Fast shipping , the phone was great snd unlocked",Positive,fast shipping phone great snd unlocked
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,3,The only problem I have is that the phone is in another language. I changed it to English but I couldn't change the app store to English fully.,Neutral,problem phone another language changed english couldnt change app store english fully
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",Unknown,99.99,4,thanks,Positive,thanks
Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,124.95,4,"I was already an iPhone lover, I bought this to upgrade my iPhone 4. I have unlimited data through Verizon, so I had to make a third party purchase. This seller was great, everything was included and description was valid.",Positive,already iphone lover bought upgrade iphone unlimited data verizon make third party purchase seller great everything included description valid
"Apple iPhone 3G Black, 16GB",Unknown,34.52,1,I get a broken phone with smell of glue in it. I send it back to get money or another phone but I did not get anything. Whaiting for one year...,Negative,get broken phone smell glue send back get money another phone get anything whaiting one year
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Not only was this phone everything I expected, it came earlier than projected!! This was a great buying experience and I would use this merchant again for any similar purchase.",Positive,phone everything expected came earlier projected great buying experience would use merchant similar purchase
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265.0,4,First Apple product and I love it!,Positive,first apple product love
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,This phone has worked great for me for two years now. I also hate cases and have dropped it a thousand times preparing myself for the worst when I pick it up and it's still in great condition.,Positive,phone worked great two year also hate case dropped thousand time preparing worst pick still great condition
"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",Unknown,149.99,1,don't get suckered. I'm going to write this everyday.,Negative,dont get suckered im going write everyday
"Apple iPhone 5c AT&T Cellphone, 16GB, White",Apple,39.99,3,"Phone was dirty, there was sticky stuff all over it. Did not come with charger or little tool to open SIM card port. Screen is also not pushed in at the top.",Neutral,phone dirty sticky stuff come charger little tool open sim card port screen also pushed top
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"best price and very all function very good. This refurbished like new,",Positive,best price function good refurbished like new
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265.0,5,I am very pleased of the phone that I received!! It came earlier than expected and looked like new!!!,Positive,pleased phone received came earlier expected looked like new
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,5,Exactly as described. Packaged well,Positive,exactly described packaged well
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Unknown,23.9,1,"Phone memory is very small, so it works erratically. And no is not working anymore, I do not recommend to buy this phone",Negative,phone memory small work erratically working anymore recommend buy phone
Apple iPhone 4S 32GB (Black) - AT&T,Apple,209.48,5,excellent!!!!!,Positive,excellent
Apple iPhone 5c 8GB Unlocked GSM Smartphone w/ 8MP Camera - Green,Apple,159.99,5,Came faster than expected and it is exactly what I expected!,Positive,came faster expected exactly expected
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,I was worried at first considering the low price but I'm very happy with the my 5c it had very very small scratches and I was able to put an ATT sim in before switching to cricket wireless.no problems.5 stars all day.,Positive,worried first considering low price im happy c small scratch able put att sim switching cricket wirelessno problem star day
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,5,Bought this for my gf because her iPhone 5 was damage.,Positive,bought gf iphone damage
"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",Unknown,199.99,5,Works perfect and very cute,Positive,work perfect cute
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,1,This item had a defect and I had to return it. When it comes to buying phones online think long and hard.,Negative,item defect return come buying phone online think long hard
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,My son wanted to be iphone nation but I had just switched carriers. So I was not going to pay full price for a new phone. Then I said let me look on Amazon.com. this phone did not have scratch on it. Perfect condition. My son loves it. Thank you. Money well spent.,Positive,son wanted iphone nation switched carrier going pay full price new phone said let look amazoncom phone scratch perfect condition son love thank money well spent
Apple iPhone 5C 16GB GSM Unlocked 4G LTE Cell Phone - Green,Apple,138.97,1,"This was the worse purchase I ever made. I will NEVER EVER buy/use a XOOMTEX iPhone again. My 12 year old daughter saved up her Christmas money to purchase this phone & it worked great for 5 months and then all of a sudden she was unable to receive/make calls or text messages. I called T Mobile to discover it was EPN blocked!! I found out I purchased a phone that was originally purchased under an installment plan (rent to own) & the original owner quit making payments on phone 90 days after I purchased it & the account was in collections. I contacted the seller to return or exchange the now unusable phone and they wouldn't do anything because it was past 90 day warranty. I thought I was getting a new iPhone and basically ended up with an iPod that only works to play games, music and apps on WIFI. Do NOT make the same mistake I did... You will regret it.",Negative,worse purchase ever made never ever buyuse xoomtex iphone year old daughter saved christmas money purchase phone worked great month sudden unable receivemake call text message called mobile discover epn blocked found purchased phone originally purchased installment plan rent original owner quit making payment phone day purchased account collection contacted seller return exchange unusable phone wouldnt anything past day warranty thought getting new iphone basically ended ipod work play game music apps wifi make mistake regret
Apple iPhone 5c 32GB - Unlocked - (Green),Apple,224.77,3,"the phone is unlocked thats good, but not is of 8GB is of 5GB",Neutral,phone unlocked thats good gb gb
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,2,"Item looks good, no scratches or blemishes. But turns off and then on randomly for no reason. Doesn't seem like something a ""new"" phone should do.",Negative,item look good scratch blemish turn randomly reason doesnt seem like something new phone
Apple iPhone 5c 16GB (Green) - Sprint,Apple,605.0,5,"very pleased with this purchase. I was skeptical buying a previously owned iphone but just couldnt see paying full price for a brand new one since we werent eligible for an upgrade yet. It was a gift for my daughter for christmas. It was in such good shape with the box and all, she had no idea it was previously owned.",Positive,pleased purchase skeptical buying previously owned iphone couldnt see paying full price brand new one since werent eligible upgrade yet gift daughter christmas good shape box idea previously owned
Apple iPhone 5C 32GB Factory Unlocked GSM Cell Phone - Blue,Apple,274.95,5,👌👌👌,Positive,
"Apple iPhone 4s 8GB Unlocked GSM Smartphone w/ Siri, iCloud and 8MP Camera - Black",Unknown,115.0,5,Very good condition. A few decent marks on it but they aren't too bad. The phone works well for what I needed it for.,Positive,good condition decent mark arent bad phone work well needed
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,"i was a little wary because nowhere in the description does it say it's new. When it came I knew right away it was new. Nobody packages their phone like apple. Yes it did have a Verizon sim in it but that doesn't mean it's locked. The CSR at my carrier, Consumer Celluar, was able to determine it was unlocked and the transition was flawless. Yes it's a tad smaller then the iPhone 5s and if you have big fingers this maybe a problem. Also you Will need a nano SIM card for this phone. This same phone is available from Walmart for about the same price, I don't know what commitment is required for their Straight Talk no contract service.",Positive,little wary nowhere description say new came knew right away new nobody package phone like apple yes verizon sim doesnt mean locked csr carrier consumer celluar able determine unlocked transition flawless yes tad smaller iphone big finger maybe problem also need nano sim card phone phone available walmart price dont know commitment required straight talk contract service
Apple iPhone 5c 32GB (White) - Sprint,Apple,235.16,1,Phones battery dies really fast and doesn't work very good. Not very pleased with this purchase.,Negative,phone battery dy really fast doesnt work good pleased purchase
Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,135.0,4,This phone works just fine and as described by the seller. There was not a scratch on it when I received it. I am very satisfied with this phone and would buy from this seller again.,Positive,phone work fine described seller scratch received satisfied phone would buy seller
Apple iPhone 5c 8GB Unlocked GSM Smartphone - Green,Apple,115.0,1,"Was broken, did not work!",Negative,broken work
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,Works great . I'm pleased.,Positive,work great im pleased
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,2,The information for this item said it was BSM unlocked and would work with Tmobile.It did NOT! So I asked for and was able to get a full refund.,Negative,information item said bsm unlocked would work tmobileit asked able get full refund
Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,135.0,1,"I am through with this phone since day one ive been putting up with its bulls***. Ot has a number of issues, it would just reset on me for no reason mutlple time within like 5 minutes. Then sometime it would just completly turn off for no reason and when i try to turn it on it doesnt. So i have to hold the power button and home button at the same time just so it can turn back on. And sometime that doesnt work and i have to wait for hours until it come back on. Sometime i fear that it going to stop working completly.I dont know if the seller was aware with this issue but i am very upset with using it. I regret buying this phone from this seller and i regret not returning it because i thought all the problem would go away in a month and since you could only return product with in a month. I just wish that the seller will read this and offer me a new iphone but sadly i gotta put up with this phone until i have enough money to buy new iphone😪 What a waste if money.",Negative,phone since day one ive putting bull ot number issue would reset reason mutlple time within like minute sometime would completly turn reason try turn doesnt hold power button home button time turn back sometime doesnt work wait hour come back sometime fear going stop working completlyi dont know seller aware issue upset using regret buying phone seller regret returning thought problem would go away month since could return product month wish seller read offer new iphone sadly gotta put phone enough money buy new iphone waste money
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,"I have had other phones (Moto G 1st and 2nd generation, Moto E) but the Alcatel OneTouch Idol 3 is by far the best one that I have used. I enjoy using this phone, compared to the others that I have owned. I would recommend this phone to anyone.",Positive,phone moto g st nd generation moto e alcatel onetouch idol far best one used enjoy using phone compared others owned would recommend phone anyone
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5," I am sooo glad that I finally have a new phone! I always have a problem of my old phone because the screen stops working and i had my old phone I think more than 2 years now so ofcourse it already expected that I need a new one. And finally, when I got this Juning 5.5"" unlocked cell phones I never hesitate of purchasing this and would love to try this since this is my first time to have a unlocked phone. And when it arrived I was really impressed of how this phone looks so nice. The screen is so big and it is very slim and lightweight. It already has a screen protector and a phone casing. So I am not worried about how to find a phone casing because it is already included plus with a portable headset and a charger. So this is already has complete set. So I used my Verizon phone carrier and see if it does really works and I was totally impressed that it works. I got 3g of my phone which I can use it for wifi only. So far I like it. It works okay. As you can see in my video that I was provided you can see how does it works.And to my over all rating for this one so far this is nice for a reasonable price.I am so glad that I was given an opportunity to review this product for free in exchanged of my honest opinions.",Positive,sooo glad finally new phone always problem old phone screen stop working old phone think year ofcourse already expected need new one finally got juning unlocked cell phone never hesitate purchasing would love try since first time unlocked phone arrived really impressed phone look nice screen big slim lightweight already screen protector phone casing worried find phone casing already included plus portable headset charger already complete set used verizon phone carrier see really work totally impressed work got g phone use wifi far like work okay see video provided see worksand rating one far nice reasonable pricei glad given opportunity review product free exchanged honest opinion
Apple iPhone 5s 16GB (Gold) - T-Mobile,Apple,279.99,5,"I was not an iPhone fan until I bought this one it meets all my expectations with camera features, strorage space, easy access to apps and easy to use the only feature I don't like is the iTunes it's very inconvient to download music or ringtone from phone then transfer it to a computer then back to the phone just to remove it from a particular app to phone, other than that it's a great phone .",Positive,iphone fan bought one meet expectation camera feature strorage space easy access apps easy use feature dont like itunes inconvient download music ringtone phone transfer computer back phone remove particular app phone great phone
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,not a sprint customer but my aunt sure liked. it was a really good purchase and very cheap i love it,Positive,sprint customer aunt sure liked really good purchase cheap love
Apple iPhone 5c 8GB Unlocked GSM Smartphone w/ 8MP Camera - Green,Apple,159.99,4,This phone is nice i just got one for my daughter but wen it came the charger didn't work I had to go buy a new one,Positive,phone nice got one daughter wen came charger didnt work go buy new one
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,5,Love it!!! Works PERFECT!(:,Positive,love work perfect
Apple iPhone 5c 16GB (Green) - Sprint,Apple,605.0,5,Fast delivery. Very satisfied.,Positive,fast delivery satisfied
Apple iPhone 5S 32 gb (Space Gray) - AT&T,Unknown,135.0,5,soo good,Positive,soo good
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,5,OK.,Positive,ok
"Apple iPhone 4s 8GB Unlocked GSM Smartphone w/ Siri, iCloud and 8MP Camera - Black",Unknown,115.0,5,It was received in great condition and works great,Positive,received great condition work great
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",Unknown,99.99,4,"I was wrong, I took this to the Apple store, because I thought it needed a new battery. They showed me how to put it on ""Airplane mode"" since I am not using it as a phone. They also helped me set the settings so that it is not on all of the time. They did a diagnostic test on the battery and showed me the battery was fine, it was just my settings that were making the battery run down fast. So I do not use this as a phone, but rather as a way to have my music. My car stereo died a while back, so I listen to this phone in the car, and while I am on my fast 1.7 mile walk.",Positive,wrong took apple store thought needed new battery showed put airplane mode since using phone also helped set setting time diagnostic test battery showed battery fine setting making battery run fast use phone rather way music car stereo died back listen phone car fast mile walk
Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,Apple,30.99,3,"Currently it is 2014, the 3gs is discontinued. However most of the apps I want are still working for it. Other reviews were full of lists that didnt work, but I tried them on the 3gs I got recently and the ones that didnt work were usually ones I didnt expect to work. Youtube,bbc News, Google Maps, GPS apps, Amazon Prime video, kindle books. All of these apps worked fine with no errors. As well as Final Fantasy Dimensions. I would expect most games not to work in this, but the only ones I've tried are FFD and Bejeweled which work fine. As for the phone itself, the screen is small and its sometimes not very reactive.",Neutral,currently g discontinued however apps want still working review full list didnt work tried g got recently one didnt work usually one didnt expect work youtubebbc news google map gps apps amazon prime video kindle book apps worked fine error well final fantasy dimension would expect game work one ive tried ffd bejeweled work fine phone screen small sometimes reactive
