Product Name,Brand Name,Price,Rating,Reviews,Sentiment,Cleaned_Reviews
Apple iPhone 5S 32 gb (Space Gray) - AT&T,Unknown,135.0,5,"Amazing phone. I woke up the next morning after using the phone, I named her Siri; and she made me coffee. I come home from work and all my clothes are folded and put away nicely. What an amazing phone the 5S is. The only problem is we can't take a shower together, something about the water Siri doesn't like. I love my 5S. <3",Positive,amazing phone woke next morning using phone named siri made coffee come home work clothes folded put away nicely amazing phone problem cant take shower together something water siri doesnt like love
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,1,I give this product 1 star.Description stated 1 hairline crack. The phone arrived and I noticed 3 cracks as well as the sides chipped in two locations. Notice the bottom left corner and middle right. Three cracks can be seen on inspection.Touch ID on the iPhone did not work and continues to not work.Product sold does not match description and would highly recommend users finding another source,Negative,give product stardescription stated hairline crack phone arrived noticed crack well side chipped two location notice bottom left corner middle right three crack seen inspectiontouch id iphone work continues workproduct sold match description would highly recommend user finding another source
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,Exactly what i paid for and the phone was in great condition and was packaged safely.Great buy and completely recommend,Positive,exactly paid phone great condition packaged safelygreat buy completely recommend
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,Love my phone.,Positive,love phone
Apple iPhone 5c 32GB (White) - Sprint,Apple,235.16,5,"I switched to Sprint and got an HTC One, It is a good phone but before that I had an iPhone 4s, couldn't live without an iPhone i guess! very happy with my switch back to an iPhone!Shipping was fast!",Positive,switched sprint got htc one good phone iphone couldnt live without iphone guess happy switch back iphoneshipping fast
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,3,I was really mad at first because I thought I bought a broken phone. Phone works they gave me a charger that was no good,Neutral,really mad first thought bought broken phone phone work gave charger good
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,3,"The flash/light does not work, which could really be useful at some times. Also, when I tried activating the phone it shows up as being BLUE cell instead of GREEN with my cellular service. Everything else works pretty well.",Neutral,flashlight work could really useful time also tried activating phone show blue cell instead green cellular service everything else work pretty well
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,5,I love it 😊,Positive,love
Apple iPhone 5c 32GB (Yellow) - AT&T,Apple,224.77,5,The phone was just like described . Not a single scratch on the screen and it was shipped within a week.,Positive,phone like described single scratch screen shipped within week
Apple iPhone 5s 16GB Unlocked GSM 4G LTE Smartphone w/ Fingerprint Sensor - Space Gray,Apple,74.5,5,Working perfect :D,Positive,working perfect
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,1,The phone looked nice but only worked for three months and four days. The return policy is good for three months only! :(,Negative,phone looked nice worked three month four day return policy good three month
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,3,unpredictable performance; randomly stored info just pops up,Neutral,unpredictable performance randomly stored info pop
Apple iPhone 4S 32GB (Black) Unlocked - Verizon,Apple,199.0,5,My wife transfered her TracFone Flip Phone account to this iPhone 4s 32GBShe pays only $100 a year with No monthly Fee !She Loves it !,Positive,wife transfered tracfone flip phone account iphone gbshe pay year monthly fee love
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,i love it,Positive,love
Apple iPhone 5s 32GB (Gold) - Verizon Wireless,Apple,125.0,5,Works great! I had a 4 and wanted a similar size compared to the 6 so the 5s is perfect. Very fast. Love the new camera.,Positive,work great wanted similar size compared perfect fast love new camera
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,1,Total waste of money won't connect to anything cellular and wifi. Ugh so frustrating it's by far my worst Amazon purchase to date.,Negative,total waste money wont connect anything cellular wifi ugh frustrating far worst amazon purchase date
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,5,"Worked well, great people to deal with",Positive,worked well great people deal
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,Came in great shape and worked right out of the box. All functions worked perfect and battery life is excellent.,Positive,came great shape worked right box function worked perfect battery life excellent
Apple iPhone 5s 64GB (Space Gray) - T-Mobile,Apple,92.86,5,"New in box. Battery beyond dead. Took a few minutes of charging before the batter icon appeared. Phone came alive half way through charge. Working great. Inserted sim (hard push with paper clip to open slot). Called T-mobile, gave them phone serial number (instructions show how to display number) and sim serial number. Been working great. Nice sized phone. Phones keep getting bigger, but this phone has a great display and fits comfortably in your hand.",Positive,new box battery beyond dead took minute charging batter icon appeared phone came alive half way charge working great inserted sim hard push paper clip open slot called tmobile gave phone serial number instruction show display number sim serial number working great nice sized phone phone keep getting bigger phone great display fit comfortably hand
Apple iPhone 4 Black Smartphone 32GB (AT&T),Unknown,135.0,5,very good phone and i fix gevey sim and it work perfictno any problem for tranferingthe saller very good company and contact with customer for any help,Positive,good phone fix gevey sim work perfictno problem tranferingthe saller good company contact customer help
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,The product was like brand new and has worked great since I first activated. I am very pleased with the product and it arrived ahead of schedule which makes it even better. Very pleased with my purchase.,Positive,product like brand new worked great since first activated pleased product arrived ahead schedule make even better pleased purchase
Apple iPhone 5c 8GB (Green) - Verizon Wireless,Apple,124.95,1,"Items screen was already coming out of the phone, phone already doesn't work after school only a month. Just save another 150 and buy a iPhone 6. They lie about condition",Negative,item screen already coming phone phone already doesnt work school month save another buy iphone lie condition
Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,Unknown,208.79,4,Nice phone.,Positive,nice phone
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,I really love this iPhone it looks brand new its was well packedand i have no problem with it so far. I will be buying another one from this seller in the future i recommend this to anyone,Positive,really love iphone look brand new well packedand problem far buying another one seller future recommend anyone
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,It was very good,Positive,good
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,The phone is just as it was described! It even came in two days sooner than expected! Thanks a bunch!,Positive,phone described even came two day sooner expected thanks bunch
Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished),Apple,179.99,2,phone ok so far but charger cord does not work. I feel cheated but ok.,Negative,phone ok far charger cord work feel cheated ok
Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,1,"Ordered a brand new apple iphone 5s factory unlocked ., item came in an OPENED box without charger and the item doesn't look like brand new having lots of dust on it.",Negative,ordered brand new apple iphone factory unlocked item came opened box without charger item doesnt look like brand new lot dust
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,5,Very quick shipping and great quality phone!!,Positive,quick shipping great quality phone
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,It was good,Positive,good
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,love it,Positive,love
Apple iPhone 4 A1332 32GB White (GSM Unlocked),Apple,138.97,5,"I have been using the cell phone for 1 month and it is working very good, i would definetely recomend it , just you need to know that this kind of apple cell phone doesnt work with sprint, verizon and METROPCS but with T Mobile and AT & T works good.",Positive,using cell phone month working good would definetely recomend need know kind apple cell phone doesnt work sprint verizon metropcs mobile work good
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,"Initially had some issues with the phone not being unlocked, seller contacted me and rectified the situation. Phone works great and I am very happy with the product, especially the customer service.",Positive,initially issue phone unlocked seller contacted rectified situation phone work great happy product especially customer service
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,Thanks thata great,Positive,thanks thata great
Apple iPhone 5s 32GB (Gold) - Verizon Wireless,Apple,125.0,5,Looks brand new and works without a problem ..,Positive,look brand new work without problem
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,"The phone arrived as promised. I really like this phone more than I thought I would. The blue plastic is glossy and smooth like glass to me. And not everyone has an iPhone like this so that is a plus. I am with T mobile. The phone came with a ATT sim car in it. I just switched it out and it was working right away. I speed says Tmobile LTE.The only downside I can see is the screen is not as big as the new Iphone6, as a phone I like this size more. Another thing I wonder is how much longer will Apple support the iPhone 5c. I had to upgrade from a flawless iPhone 4, because that is no longer supported. Which is fine, just that I need a certain app for work, and they only go back as far as the 4s. But I figure the price will make up for that, because by the time it is unsupported, I will be able to get the iPhone 6 at a discounted price. So will maybe come out to the same in the long run, but end up with two phones instead of one.",Positive,phone arrived promised really like phone thought would blue plastic glossy smooth like glass everyone iphone like plus mobile phone came att sim car switched working right away speed say tmobile ltethe downside see screen big new iphone phone like size another thing wonder much longer apple support iphone c upgrade flawless iphone longer supported fine need certain app work go back far figure price make time unsupported able get iphone discounted price maybe come long run end two phone instead one
Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49.0,2,"Mobile phone appearance at a line still, there is a slight scratches, can accept, but found that the battery is charging when use more than 300 times, for it is not satisfied",Negative,mobile phone appearance line still slight scratch accept found battery charging use time satisfied
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,540.0,5,"Brought for my Grandaughter and she loves it, still working strong.....now she want the one that works underwater, so then this phone will soon be mine....I guess I need to get updated shortly from my good ole Pantech Matrix flip phone with keypad....",Positive,brought grandaughter love still working strongnow want one work underwater phone soon minei guess need get updated shortly good ole pantech matrix flip phone keypad
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,5,"It works great! very pleased with this item, thank you !",Positive,work great pleased item thank
Apple iPhone 5C 16GB GSM Unlocked 4G LTE Cell Phone - Green,Apple,138.97,5,Got this phone for my grandson as his old one would barely work. This one was great and even in the color he wanted. Quick service too!,Positive,got phone grandson old one would barely work one great even color wanted quick service
Apple iPhone 5c 32GB (Green) - Sprint,Apple,133.89,5,exactly what it was supposed to be works great really happy with it.,Positive,exactly supposed work great really happy
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,good,Positive,good
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,1,Bought this phone a couple of weeks ago and the phone will not hold a charge. Have to take it to an Apple store to have it repaired. Very unhappy about this.,Negative,bought phone couple week ago phone hold charge take apple store repaired unhappy
Apple iPhone 5 16GB 4G LTE Global White - Sprint,Unknown,209.0,1,"I was sold this iPhone and could not get it activated to my account to use it, so i am now stuck with it. i hope noone gets this phone because you will be screwed and not be able to use it.",Negative,sold iphone could get activated account use stuck hope noone get phone screwed able use
"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",Unknown,199.99,1,"Phone broken after a few days, home buttom stopped working.",Negative,phone broken day home buttom stopped working
Apple iPhone 5c 16GB (Green) - Sprint,Apple,605.0,3,Phone is great no problems with that. Sims card is the problem and sprint is the biggest problem on getting one. Not the phone guys problem but sprint is just a pain to deal with period. finally after 2 weeks of fighting with sprint they are sending me a new sims card.,Neutral,phone great problem sims card problem sprint biggest problem getting one phone guy problem sprint pain deal period finally week fighting sprint sending new sims card
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,5,Perfect,Positive,perfect
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,5,I love it.,Positive,love
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),Unknown,161.06,4,Nice phone for games. Worked well with straight talk,Positive,nice phone game worked well straight talk
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,5,5 stars.,Positive,star
Apple iPhone 4S 16GB 3G WiFi White Smartphone AT&T,Unknown,74.95,3,"Not really good and as advertised. Not clean and unlock as advertised, the phone came lock to AT&T. So i waste my money..",Neutral,really good advertised clean unlock advertised phone came lock att waste money
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,"I purchased this and got it within a week. The cord was not working. I sent a note via Amazon to the buyer, he responded in 5 minutes, and he replaced the cord with a new one within a week! I am loving this device, though refurbished, I couldn't tell if this was new or refurbished. Iphones are the best and stream to your other apple products with ease!",Positive,purchased got within week cord working sent note via amazon buyer responded minute replaced cord new one within week loving device though refurbished couldnt tell new refurbished iphones best stream apple product ease
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,I want to return because is not unlockHow can I do it?Please explain to me.Thank you so much.,Negative,want return unlockhow itplease explain methank much
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,274.95,2,The middle of the screen is unusable. It doesn't detect my touch. The vibration is also loud and not factory.,Negative,middle screen unusable doesnt detect touch vibration also loud factory
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,So far so good. Amazing.,Positive,far good amazing
Apple iPhone 5c 8GB GSM Unlocked Smartphone w/ 8MP Camera - Green,Apple,99.98,5,"Excellent buy , came with everything ... Really impressed with my purchase!! Would definitely buy from the seller again",Positive,excellent buy came everything really impressed purchase would definitely buy seller
Apple iPhone 5s 16GB (Silver) - Verizon Wireless,Apple,149.99,3,"When I got it, I was expecting some glitches. The first time I plugged it in, it decided to scream beeping noises at me that it couldn't keep up the connection. It has gotten better since then. I just it just needed to be loved again to get better.I still feel like I paid too much.",Neutral,got expecting glitch first time plugged decided scream beeping noise couldnt keep connection gotten better since needed loved get betteri still feel like paid much
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,4,"Great performance, never run into any lagging. Nice and thin and fits well in my pocket (I was used to a 4"" phone!). Great screen and battery life. Dropped one star because the camera isn't all that great, particularly in low light.",Positive,great performance never run lagging nice thin fit well pocket used phone great screen battery life dropped one star camera isnt great particularly low light
Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,It came in great time and is working well.,Positive,came great time working well
Apple iPhone 5s 32GB (Silver) - Verizon Wireless,Apple,209.0,1,very slow shipping a lot of scratch on the screen one very deep,Negative,slow shipping lot scratch screen one deep
Apple iPhone 5c 32GB (Pink) - Verizon Wireless,Apple,159.99,5,Phone was perfect!,Positive,phone perfect
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,4,"Product arrived quickly. Showed signs of minimal wear, just a slight rub mark from when it had been in a case. Was activated thru Verizon online account in a matter of minutes. Functions as expected. No complaints yet, only had it a few days tho. Came in non-factory box, included a new charger in good condition. Pleased with my order.",Positive,product arrived quickly showed sign minimal wear slight rub mark case activated thru verizon online account matter minute function expected complaint yet day tho came nonfactory box included new charger good condition pleased order
Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49.0,5,Works and looks perfectly as advertised,Positive,work look perfectly advertised
Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,Unknown,208.79,5,Great Product! Great service and fast shipping. Recommended.,Positive,great product great service fast shipping recommended
Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,5,Exactly as expected.,Positive,exactly expected
Apple iPhone 4 8GB Unlocked- Black,Unknown,179.99,1,Phone was supposed to be new and unlocked but wasn't. Had to send it back.,Negative,phone supposed new unlocked wasnt send back
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,5,thank u,Positive,thank u
Apple iPhone 5c 8GB GSM Unlocked Smartphone w/ 8MP Camera - Green,Apple,99.98,5,"Available memory is definitely more than 8GB - but less than 16, so this is weird and I can't really explain it. The phone looks and works great though, so no complaints so far (I've been using it for a month). I'm using it with T-Mobile.",Positive,available memory definitely gb less weird cant really explain phone look work great though complaint far ive using month im using tmobile
"Apple iPhone 3G Black, 16GB",Unknown,34.52,1,The best advice one may receive is do not ever buy a cell phone online. For all intensive purposes it is now illegal for Verizon Wireless to put their SIM card into an iPhone at the store. It makes no sense but trust me just don't do it. The iPhone 4S is way better anyway,Negative,best advice one may receive ever buy cell phone online intensive purpose illegal verizon wireless put sim card iphone store make sense trust dont iphone way better anyway
Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,Perfect,Positive,perfect
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,4,Exactly as advertised.,Positive,exactly advertised
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,1,"Was a blacklisted phone, couldn't activate it. Was a horrifying experience.",Negative,blacklisted phone couldnt activate horrifying experience
Apple iPhone 5 32GB 4G LTE White - Verizon,Unknown,134.99,5,item as described,Positive,item described
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,2,I am returning it. The personal hotspot feature does not function. I called AT&T and they could not resolve the problem.,Negative,returning personal hotspot feature function called att could resolve problem
Apple iPhone 5s 16GB Unlocked GSM 4G LTE Smartphone w/ Fingerprint Sensor - Space Gray,Apple,74.5,5,Everything was perfect,Positive,everything perfect
Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,Good phone with less problem,Positive,good phone less problem
"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",Unknown,149.99,4,In good condition. As described!,Positive,good condition described
Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,1,"I bought this phone for my son, he rates it very highly, said it was much better than the apple 4S phone.",Negative,bought phone son rate highly said much better apple phone
Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,135.0,5,Was. Exactly what I was looking for .,Positive,exactly looking
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,1,"It did not because when I was searching for the iPhone 5s, I searched by iPhone 5s GSM unlocked and I was presented by a CDMA iPhone and there was no specification whether it was CDMA or something else. I had to reach out to the seller whether that phone was GSM or not and that is when I learnt that it was a CDMA. Poor searching categoriAtion of your items.",Negative,searching iphone searched iphone gsm unlocked presented cdma iphone specification whether cdma something else reach seller whether phone gsm learnt cdma poor searching categoriation item
"Apple iPhone 5c AT&T Cellphone, 16GB, Blue",Apple,124.0,5,Item just as described! Super fast shipping! Daughter is over the moon. Thanks!,Positive,item described super fast shipping daughter moon thanks
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,"I purchase the iPhone 5c for my self ,untilNow I'm stillEnjoying used it .",Positive,purchase iphone c self untilnow im stillenjoying used
Apple iPhone 4 32GB (White) - Verizon,Apple,115.0,5,"Product as described, good value",Positive,product described good value
Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,4,The phone works but we find ourselves having to shut it off and turn it back on more than normal.,Positive,phone work find shut turn back normal
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,2,"The power button does not work, so I can't get updates etc. It is a real pain. I can return it-but then I have no business phone.",Negative,power button work cant get update etc real pain return itbut business phone
Apple iPhone 5c 16GB (White) - Sprint,Apple,368.45,5,Great just what I hoped for. Love Amazon marketplace.,Positive,great hoped love amazon marketplace
Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,4,"It came in excellent condition, runs very good, only sidenote would be a slight scuff on the Sim card tray but other than that very good phone 10/10 would recommend",Positive,came excellent condition run good sidenote would slight scuff sim card tray good phone would recommend
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,4,Everything Ok,Positive,everything ok
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,3,"Touch screen doesn't work well, 10 times click for 1 task.",Neutral,touch screen doesnt work well time click task
Apple iPhone 5C 16GB GSM Unlocked 4G LTE Cell Phone - Green,Apple,138.97,5,"Awesome replacement phone for my sister who lost her phone in a car accident. She's used to having a Galaxy and it seems like she likes the iPhone a lot more which is a relief as I am an iPhone user myself. It arrived without a charger or headphones so that sucks but the phone was in good shape. No scratches, dings, or dents.",Positive,awesome replacement phone sister lost phone car accident shes used galaxy seems like like iphone lot relief iphone user arrived without charger headphone suck phone good shape scratch ding dent
Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,1,"I bought it as new but when i get it today and opened it it was used and broken, i did not activated it yet going to do it tomorrow hope it will work i am very upset.",Negative,bought new get today opened used broken activated yet going tomorrow hope work upset
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,4,8 gb not enough. Should have gone with a 16gb.,Positive,gb enough gone gb
Apple iPhone 5s 16GB (Silver) - Verizon Wireless,Apple,149.99,4,The iPhone 5S is a great device!,Positive,iphone great device
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,5,Customer loved the replacement phone,Positive,customer loved replacement phone
Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,5,Love the phone got here on time....At first i had read it would have a few scratches but you cant even tell. Thank you love the phone...plus any questions i had they would right away answer them....,Positive,love phone got timeat first read would scratch cant even tell thank love phoneplus question would right away answer
Apple iPhone 5c 8GB Unlocked GSM Smartphone w/ 8MP Camera - Green,Apple,159.99,5,Quick delivery as promised! Phone as promised unlocked came with a few extras nice surprise!,Positive,quick delivery promised phone promised unlocked came extra nice surprise
Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,Ok,Positive,ok
Apple iPhone 4s a1387 8GB Black Smartphone for AT&T,Unknown,159.99,5,"Arrived intact, as described and faster than expected (Prime shipping ordered Friday night delivered by USPS Sunday before noon!).Inserted AT&T sim card, turned on and set up successfully, including Wifi connection.Son's only utterance was ""Perfect"" when asked for comment on this replacement for his cracked for the 3rd time, but beyond repair this time, 4s iPhone.Kudos to this vendor for providing the replacement iPhone in excellent condition and at a great price.(on Apple iPhone - hello, they break so easily why does everyone keep buying them - but that's a rant for a different forum)",Positive,arrived intact described faster expected prime shipping ordered friday night delivered usps sunday nooninserted att sim card turned set successfully including wifi connectionsons utterance perfect asked comment replacement cracked rd time beyond repair time iphonekudos vendor providing replacement iphone excellent condition great priceon apple iphone hello break easily everyone keep buying thats rant different forum
"Apple iPhone 3G Black, 16GB",Unknown,34.52,5,Got it used off of Amazon and it worked great. Easy to use. Loved it.Eventually sold it to by the iPhone 5,Positive,got used amazon worked great easy use loved iteventually sold iphone
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,1,Ordered three of these phones and non of them would connect to Sprint's network. Sprint told me that they were incompatible with their system. They were also not new phones and were refurbished.,Negative,ordered three phone non would connect sprint network sprint told incompatible system also new phone refurbished
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,5,Works great,Positive,work great
Apple iPhone 5s 64GB (Space Gray) - T-Mobile,Apple,92.86,5,fits the purpose. Arrived as described and on time,Positive,fit purpose arrived described time
Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,Apple,30.99,1,"product was blocked, the serial number of the box does not match with serial number of thephone, the ear-phone was not original. The product was manufactured in 2010.The product was returned and already refunded",Negative,product blocked serial number box match serial number thephone earphone original product manufactured product returned already refunded
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,Love it,Positive,love
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,1,"Out of date iPhone 4s is not worth wasting your money, it's just way to slow, only 3g",Negative,date iphone worth wasting money way slow g
Apple iPhone 5c 32GB (Yellow) - AT&T,Apple,224.77,1,It came broken Had to get the camera fixed,Negative,came broken get camera fixed
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,Item returned but as described,Positive,item returned described
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,"fast shipping and is in great condition few ""rub"" scratches on the back but otherwise looks brand new came with new charger and head phones also",Positive,fast shipping great condition rub scratch back otherwise look brand new came new charger head phone also
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"Better than expected, very happy",Positive,better expected happy
Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,5,"Amazing phone. I woke up the next morning after using the phone, I named her Siri; and she made me coffee. I come home from work and all my clothes are folded and put away nicely. What an amazing phone the 5S is. The only problem is we can't take a shower together, something about the water Siri doesn't like. I love my 5S. <3",Positive,amazing phone woke next morning using phone named siri made coffee come home work clothes folded put away nicely amazing phone problem cant take shower together something water siri doesnt like love
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,3,"Although this Verizon iPhone 4s is in great shape for a used one, I have not been able to use its international GSM capabilities abroad because has been blocked by Verizon with the complicity of Apple. The later does not unblock the iPhone without previous approval from Verizon; and Verizon does not unblock the international GSM capabilities of this units unless the owner (me or anyone) is a Verizon customer in good standing for at least two months. Sound like a monopoly? Seems unfair? Sure it is! I call Verizon Global Services and they told me that story and said that I should try that Amazon Warehouse (the seller) unblock it on my behalf. I tried to make it work with Kolbi 3.5G Costa Rican network, using its SIM card, buy the cellphone keep on asking Verizon unlocking code...",Neutral,although verizon iphone great shape used one able use international gsm capability abroad blocked verizon complicity apple later unblock iphone without previous approval verizon verizon unblock international gsm capability unit unless owner anyone verizon customer good standing least two month sound like monopoly seems unfair sure call verizon global service told story said try amazon warehouse seller unblock behalf tried make work kolbi g costa rican network using sim card buy cellphone keep asking verizon unlocking code
Apple iPhone 4 8GB Black - Cricket Wireless,Apple,194.98,1,"Phone was broke when I received it, button was broke but phone dose work.",Negative,phone broke received button broke phone dose work
Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished),Apple,179.99,1,Bought this for my daughter who had her brand new IPhone stolen. Phone looks good but battery only lasts one hour. When I tried to call Amazon they could not give me sellers direct info. Said they can contact seller for me. 15 minutes later still on the phone waiting for a solution from Amazon. Amazon is not standing by this product,Negative,bought daughter brand new iphone stolen phone look good battery last one hour tried call amazon could give seller direct info said contact seller minute later still phone waiting solution amazon amazon standing product
"7''unlocked Dual Sim Card Slot ,Dual Camera, GSM Phone Call Tablet Android 4.1 Wifi with Free Two Batteries,leather Case, 4g Memory Card,era Phone,stylus Pen,sleeve Case.at&t,t-moble and Other Gsm Company(black)",e passion,59.99,1,"The Internet is to slow, when I used the cell I have to use the headphones and one of the headphones doesn't work.",Negative,internet slow used cell use headphone one headphone doesnt work
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,4,cool device,Positive,cool device
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,Even if its used it works great !,Positive,even used work great
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,1,"At first glance, the phone looked fine, however the photo's I took using my phone looks ""foggy"". Upon closer inspection, there are gouges/crapes right on the exterior of the camera lens. Also, while this is a 3G phone, it has difficulty connecting. My partner has the exact same phone and when in the house or riding down the highway, his will be on 3G while mine is on 1x... whatever that is. Doing simple processes is delayed as if the processor or RAM is having some problem",Negative,first glance phone looked fine however photo took using phone look foggy upon closer inspection gougescrapes right exterior camera lens also g phone difficulty connecting partner exact phone house riding highway g mine x whatever simple process delayed processor ram problem
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,The phone works great I was scared at first for buying a phone on the internet but its great even when I thought it was the wrong phone and I messed up the were very polite and fast about my concern/ return request.,Positive,phone work great scared first buying phone internet great even thought wrong phone messed polite fast concern return request
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,161.06,4,"Really nice phone, it's not working in USA 2G-3G-4G",Positive,really nice phone working usa ggg
Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,5,Arrived on time! Has a few scratches but it works and I'm happy about this product,Positive,arrived time scratch work im happy product
